hid,creation_date,operation_id,death_date,season,season_start_month,season_start_day,death_next_season,hive_age_next_season,aqhi_average,prcp_average,wspd_average,ndvi_average,tavg_average,o3_average,aqhi_skew,prcp_skew,wspd_skew,ndvi_skew,tavg_skew,o3_skew,aqhi_max,prcp_max,wspd_max,ndvi_max,tavg_max,o3_max,region,wspd_average_og,tavg_average_og,prcp_average_og,aqhi_average_og
55966,2022-04-24,159,2023-03-27,2022,4,1,False,337,0.9757167199566928,1.5079480291321088,2.2525992348153028,0.2063111959350245,2.856134743461479,49.80550203494143,0.3941875584261669,2.2747773197043,0.6400731760321117,0.3246710477403457,-0.5734641553831534,0.1922777056780267,5.0,41.9,21.7,0.4979133833663312,25.7,90.68833333333332, QC,9.512328767123288,17.39406392694064,4.517351598173516,2.65296803652968
55968,2022-04-24,159,2023-02-16,2022,4,1,True,298,1.0138520345356543,1.483657679390166,2.261434707838621,0.1932792067130805,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.3940669229792314,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
65906,2022-05-31,159,2023-03-24,2022,4,1,False,297,0.8977821210314878,1.3732618324687462,2.3286839674880784,0.2170975667965609,2.934408327875724,47.848614766940855,0.3016207003835751,2.8160253576140617,0.4599284616570242,0.3513584732640694,-0.3503308368862893,0.2439879624509362,4.0,52.0,19.9,0.4791534292074791,25.0,83.98166666666667, QC,10.264324324324324,18.81027027027027,3.948108108108108,2.454054054054054
82296,2022-08-16,159,2022-08-30,2022,4,1,True,14,0.7885028138766983,1.5574636845095355,2.0685617373333147,0.2116286710938911,2.964246766408028,42.6765,0.3048593697442999,1.81963780785989,0.9180876227525804,0.2788848651089244,-0.2790072933100141,0.4833531367875151,4.0,26.1,13.4,0.4190184722844471,23.9,75.42875, QC,7.913333333333333,19.38,4.746666666666667,2.2
76521,2022-06-26,159,2023-03-24,2022,4,1,False,271,0.8642537203062495,1.315594409733423,2.1842161207849897,0.2394507396502479,2.996035734967605,46.44497377244214,0.4452188017250457,1.898993188863684,0.1537276601676808,0.104319412524261,0.033204238506642,0.4451196308970708,4.0,26.5,15.8,0.4809403075338684,25.0,75.13208333333334, QC,8.88358208955224,20.00597014925373,3.726865671641791,2.373134328358209
75604,2022-06-23,159,2023-04-01,2022,4,1,False,282,0.8755104031525353,1.295928011849972,2.183330081655677,0.2306543336182886,2.992947685900154,46.73525465838509,0.4486487201124143,1.9441661747288008,0.1852626489252053,0.2584472389468726,0.0016674031137559,0.4216351170212858,4.0,26.5,15.8,0.4655200114802041,25.0,75.13208333333334, QC,8.875714285714285,19.944285714285712,3.6542857142857135,2.4
65909,2022-05-31,159,2023-04-01,2022,4,1,False,305,0.8955771384229232,1.3732618324687462,2.326733589221352,0.2234733955986779,2.932020365632515,47.76654044261653,0.2963030038249923,2.8160253576140617,0.4740504958616365,0.2987048575979925,-0.4685814484007868,0.2392969028583076,4.0,52.0,19.9,0.4990831400447208,25.0,83.98166666666667, QC,10.244324324324324,18.765405405405406,3.948108108108108,2.4486486486486485
67027,2022-06-01,159,2023-04-01,2022,4,1,False,304,0.9108514850809556,1.3978641935928058,2.3053235803495657,0.2096875290762441,2.938328400468918,47.739975706818726,0.3475630033477535,2.339463612110253,0.533311672082281,0.4053736420372721,-0.3587732249199387,0.3059526124809712,5.0,38.6,19.9,0.4809403075338684,25.0,83.17833333333333, QC,10.027322404371583,18.884153005464483,4.046448087431694,2.4863387978142075
56682,2022-05-08,159,2023-02-15,2022,4,1,True,283,0.9894501754991571,1.5225110459799378,2.258445460388971,0.1837502659136449,2.8603329304992924,50.67691966516742,0.4547178411755645,2.216346526929881,0.7818593964466949,0.4079773071102138,-0.4082640302024308,0.2192301440740838,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.568103448275863,17.467241379310344,4.583620689655173,2.689655172413793
56412,2022-05-01,159,2023-03-03,2022,4,1,True,306,1.0138520345356543,1.483657679390166,2.261434707838621,0.1830276217623597,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.5178673876208676,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
55976,2022-04-24,159,2022-12-30,2022,4,1,True,250,1.0138520345356543,1.483657679390166,2.261434707838621,0.1897908933529115,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.5110139661435787,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
56408,2022-05-01,159,2023-04-01,2022,4,1,False,335,1.0138520345356543,1.483657679390166,2.261434707838621,0.1870517357811379,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.5361100340890409,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
64851,2022-05-30,159,2023-04-01,2022,4,1,False,306,0.9248050205258508,1.4917305654026225,2.2398145399942666,0.2148781819371005,2.8910272167949045,47.41265706907185,0.39219678065242,2.376147688263824,0.4700007771642248,0.2810716436857463,-0.1771093309972689,0.1502469571972851,5.0,41.9,16.5,0.4908532937953517,25.7,83.92375, QC,9.391489361702128,18.011702127659575,4.44468085106383,2.521276595744681
68077,2022-06-03,159,2022-12-28,2022,4,1,True,208,0.9503132474268275,1.412064682445314,2.223966812728756,0.2241989573066117,2.941613744383125,49.25538405797101,0.610254478175866,2.3508661985586423,0.5112832081000326,0.2462515582181233,-0.3104618553300725,0.3451678953449304,5.0,41.9,19.5,0.4842368600261976,25.7,90.56875, QC,9.243827160493828,18.946296296296296,4.1043209876543205,2.58641975308642
69404,2022-06-07,159,2023-02-24,2022,4,1,True,262,1.0849873309146685,1.44007922919076,2.5099382104120744,0.2168500299223858,2.984717531066861,50.73071147202561,0.5061528319338235,2.5696531928723108,0.725350158243535,0.4082709107525357,-0.2617082473148472,0.4616395839846783,6.0,41.9,27.4,0.4823109538829918,27.4,99.56958333333334, QC,12.30406976744186,19.780813953488373,4.22093023255814,2.959302325581396
72099,2022-06-14,159,2023-03-03,2022,4,1,True,262,1.1580945119245667,1.509875748478799,2.4422070776008424,0.231770302125278,3.019783321202757,48.648153970023536,0.4411048682963652,3.467834118485832,0.9318242896337336,0.1053125303212617,-0.2602181657121667,0.7611140904666389,6.0,66.9,27.4,0.4871074706749257,27.2,97.15541666666668, QC,11.498290598290598,20.48675213675213,4.526068376068376,3.183760683760684
68076,2022-06-03,159,2022-06-14,2022,4,1,True,11,0.8824305586527186,1.4586382782430578,2.413688089005456,0.1379614644175272,2.741921159717336,46.57583333333333,0.2830066462384793,1.218886863378415,-0.6209321510966852,1.2874943753475605,-0.222829698879436,-0.4058584337439366,4.0,18.6,15.1,0.3909405633631345,19.0,65.43166666666666, QC,11.175,15.516666666666666,4.3,2.4166666666666665
76525,2022-06-26,159,2022-08-23,2022,4,1,True,58,0.8938587842762516,1.3935578750823128,2.189705113840984,0.2288231344124069,2.973177115364139,46.86650006193484,0.56561084456775,2.5734614482401104,0.3830004828907558,0.2324610838617478,0.0016195901055589,0.3236176775872199,5.0,41.9,15.8,0.5298792428274703,25.7,83.92375, QC,8.932478632478631,19.553846153846155,4.029059829059829,2.4444444444444446
77142,2022-06-28,159,2023-04-01,2022,4,1,False,277,0.8945578119921542,1.5210488035908627,2.162980792038979,0.2180295982942635,2.943066783075131,46.12020150501672,0.5564384013464075,2.4737023207876496,0.7177756946727423,0.1395702406138712,0.2201633889815038,0.3809584633306917,5.0,41.9,15.6,0.4815178082313248,25.7,83.92375, QC,8.696923076923076,18.97384615384616,4.576923076923077,2.4461538461538463
61122,2022-05-25,159,2023-04-01,2022,4,1,False,311,1.06769642317548,1.4398588244496229,2.0437532962949603,0.208790858901086,2.9732872582234724,47.55269115942029,0.1810210894864886,2.827056951735868,0.8488405878131514,0.462629335879002,-0.2388221315076713,0.4229305872774174,5.0,54.3,16.5,0.5045916353211176,27.3,87.82666666666667, QC,7.719428571428572,19.556,4.22,2.9085714285714284
79498,2022-07-13,159,2023-03-03,2022,4,1,True,233,0.8587039910211695,1.6856764704198977,2.131571361082752,0.2090343659814,2.97082976393678,44.4340536231884,0.644850246438607,2.14857278845068,0.8913975473646805,0.3411967736903955,0.102291823406251,0.2773667243719588,5.0,41.9,15.6,0.4818592734188966,25.7,76.53, QC,8.427999999999999,19.508,5.396,2.36
79586,2022-07-13,159,2023-03-03,2022,4,1,True,233,0.8587039910211695,1.6856764704198977,2.131571361082752,0.2215818260746676,2.97082976393678,44.4340536231884,0.644850246438607,2.14857278845068,0.8913975473646805,0.0615106536531687,0.102291823406251,0.2773667243719588,5.0,41.9,15.6,0.4818592734188966,25.7,76.53, QC,8.427999999999999,19.508,5.396,2.36
79590,2022-07-13,159,2022-07-23,2022,4,1,True,10,1.0678750044105494,1.1225980735397445,2.2560755534947536,0.2174196403702205,3.0235291538249647,53.62013010540184,1.2587679082108456,2.4198871553619856,0.682782598403115,-0.3851598017893497,-0.2436196355773644,0.1757502762330681,5.0,22.1,15.6,0.356748505617103,25.3,76.53, QC,9.545454545454543,20.56363636363637,3.072727272727273,2.909090909090909
80928,2022-08-05,159,2023-03-03,2022,4,1,True,210,0.7115454089323137,1.8831489540630568,2.040270864311781,0.2197121456698888,2.942493032458774,38.76115740740741,0.4790463700392147,1.9146361654953072,0.5553032059675583,0.5188850377901016,0.3175063408882262,0.8414654820252054,4.0,41.9,13.4,0.4818592734188966,25.7,75.42875, QC,7.692592592592592,18.96296296296296,6.574074074074074,2.037037037037037
46955,2022-03-17,159,2023-02-24,2022,4,1,True,344,1.0105414240040231,1.4318040500076727,2.414765636650308,0.192323833176723,2.902353438345803,49.85646679107735,0.330060081486141,3.942505601067175,1.0444890484638587,0.5302047005039853,-0.6699870795215837,0.3671067830726671,6.0,86.8,27.4,0.4919724074410597,27.4,99.56958333333334, QC,11.187048192771083,18.21686746987952,4.186144578313253,2.746987951807229
56406,2022-05-01,159,2023-02-24,2022,4,1,True,299,1.109747667228756,1.437270446110951,2.4770291726768487,0.186856721139674,2.928707960449819,52.82552570903543,0.3765859852246664,2.492121861520868,0.8297132215007746,0.5079830367420972,-0.7252126682484875,0.3220761721052683,6.0,41.9,27.4,0.4928718957850759,27.4,99.56958333333334, QC,11.90574162679426,18.70334928229665,4.209090909090909,3.0334928229665072
76524,2022-06-26,159,2023-03-03,2022,4,1,True,250,0.8842437208174798,1.437075560123265,2.1786005084000517,0.2354049085212351,2.969609553320672,46.42960907704043,0.5268426490914964,2.40260992845851,0.4287750040574611,0.2031058566293749,0.0597011727849445,0.3851919525633633,5.0,41.9,15.8,0.4842368600261976,25.7,83.92375, QC,8.833834586466166,19.484210526315792,4.20827067669173,2.421052631578948
46954,2022-03-17,159,2023-04-01,2022,4,1,False,380,0.9163307310741764,1.420489877520216,2.265832683452444,0.2108398508120052,2.8795919058367168,48.02233402346445,0.4019238881080137,3.90126308009013,0.7563551273212256,0.3308768280292557,-0.7340195294693205,0.3573304743225416,5.0,86.8,22.8,0.4979133833663312,25.7,90.68833333333332, QC,9.63904761904762,17.80690476190476,4.139047619047619,2.5
60253,2022-05-23,159,2023-02-15,2022,4,1,True,268,0.9378782146009448,1.5180824962923145,2.242614446645467,0.2146303531639255,2.8755820137271013,47.9606494834266,0.352721408376534,2.2775799412435656,0.3982934604149607,0.1975893407328532,-0.2763696883085472,0.1382668625073807,5.0,41.9,16.5,0.4815178082313248,25.7,83.92375, QC,9.41782178217822,17.735643564356437,4.563366336633663,2.5544554455445545
61501,2022-05-25,159,2023-02-15,2022,4,1,True,266,0.9383087682621376,1.5380827290747905,2.2427599179490088,0.1860497158209155,2.885257636825449,47.7806583955497,0.3505634471838302,2.246023189391425,0.4145842301900752,0.627445573504476,-0.1215434377431305,0.1607987095078328,5.0,41.9,16.5,0.4815178082313248,25.7,83.92375, QC,9.41919191919192,17.908080808080808,4.655555555555555,2.555555555555556
61502,2022-05-25,159,2023-02-15,2022,4,1,True,266,0.9383087682621376,1.5380827290747905,2.2427599179490088,0.2157659083495731,2.885257636825449,47.7806583955497,0.3505634471838302,2.246023189391425,0.4145842301900752,0.433700450442711,-0.1215434377431305,0.1607987095078328,5.0,41.9,16.5,0.4815178082313248,25.7,83.92375, QC,9.41919191919192,17.908080808080808,4.655555555555555,2.555555555555556
69406,2022-06-07,159,2023-02-15,2022,4,1,True,253,0.9116689048767592,1.508225371170633,2.2407203275172445,0.2026551642266859,2.910838272790666,47.10361160262892,0.4613364846227847,2.3915380436501072,0.4820336372059123,0.4857622756897499,-0.2278129647422068,0.2023059448444393,5.0,41.9,16.5,0.4815178082313248,25.7,83.92375, QC,9.4,18.37209302325581,4.518604651162791,2.488372093023256
69405,2022-06-07,159,2023-02-15,2022,4,1,True,253,0.9116689048767592,1.508225371170633,2.2407203275172445,0.2174292221578301,2.910838272790666,47.10361160262892,0.4613364846227847,2.3915380436501072,0.4820336372059123,0.3693028962551379,-0.2278129647422068,0.2023059448444393,5.0,41.9,16.5,0.4815178082313248,25.7,83.92375, QC,9.4,18.37209302325581,4.518604651162791,2.488372093023256
55975,2022-04-24,159,2023-02-16,2022,4,1,True,298,1.0138520345356543,1.483657679390166,2.261434707838621,0.1810898182097187,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.5445181400390153,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4979133833663312,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
65116,2022-05-31,159,2023-04-01,2022,4,1,False,305,0.9184788737789856,1.5024256151757558,2.243233726104633,0.2104190306288611,2.8920485472367123,47.20080391927692,0.4051430626079436,2.359192196202656,0.4530449773793464,0.5069169539662532,-0.1924567470401474,0.1703280563069598,5.0,41.9,16.5,0.4842368600261976,25.7,83.92375, QC,9.423655913978497,18.03010752688172,4.49247311827957,2.505376344086021
64641,2022-05-30,159,2023-03-27,2022,4,1,False,301,0.9248050205258508,1.4917305654026225,2.2398145399942666,0.2079305074099258,2.8910272167949045,47.41265706907185,0.39219678065242,2.376147688263824,0.4700007771642248,0.4376618353259052,-0.1771093309972689,0.1502469571972851,5.0,41.9,16.5,0.4823109538829918,25.7,83.92375, QC,9.391489361702128,18.011702127659575,4.44468085106383,2.521276595744681
60243,2022-05-23,159,2023-04-01,2022,4,1,False,313,1.066107968086103,1.4177406081569088,2.476499326097682,0.205219352680861,2.9614559292677622,47.65797383935151,0.1900907339080366,2.488683495120145,0.8353141452635443,0.4288569002794036,-0.371624639287358,0.4082890890830274,5.0,41.9,27.4,0.4823109538829918,27.4,87.82666666666667, QC,11.899435028248586,19.32598870056497,4.127683615819209,2.903954802259887
60242,2022-05-23,159,2023-02-19,2022,4,1,True,272,1.0039035663700295,1.4173299123736225,2.259829556657201,0.2066079896203931,2.9452170587806425,48.9816618152788,0.6492081682073931,2.9845918733454577,0.5131896315064293,0.3780465974549936,-0.4093433273078793,0.4791301273807519,6.0,53.4,20.8,0.4823109538829918,26.4,97.15541666666668, QC,9.58135593220339,19.014689265536724,4.125988700564972,2.7288135593220337
73018,2022-06-16,159,2023-04-01,2022,4,1,False,289,1.0766190414930852,1.4084575539259956,2.499298932985448,0.2227801693837596,2.9970436029281644,47.22692616273563,0.1799801086900927,2.556546296917238,0.7620781562839618,0.2361119465496609,-0.3344045169994504,0.5088133657795854,5.0,41.9,27.4,0.4823109538829918,27.4,87.82666666666667, QC,12.173856209150326,20.02614379084968,4.089542483660131,2.934640522875817
72977,2022-06-16,159,2023-04-01,2022,4,1,False,289,1.10082182840714,1.4393011131706543,2.4035331232349666,0.226853122696728,2.9966192330302905,51.35231997726627,0.5028317954848606,2.7770290077188897,0.6713869011528623,0.3042148141289061,-0.2802190962936405,0.481601437568088,6.0,44.8,22.5,0.5229389153541674,27.6,99.56958333333334, QC,11.062091503267974,20.017647058823528,4.2176470588235295,3.0065359477124183
72556,2022-06-15,159,2023-04-01,2022,4,1,False,290,0.9163307310741764,1.5182438140347752,2.213904911737417,0.2307776743779443,2.9244757154871466,47.04157283537718,0.4739537054969949,2.365180015396438,0.6378393534714886,0.1646306442030578,-0.3124514153026244,0.2930696491764261,5.0,41.9,16.5,0.4919724074410597,25.7,83.92375, QC,9.15128205128205,18.624358974358977,4.564102564102564,2.5
64640,2022-05-30,159,2023-04-01,2022,4,1,False,306,0.9248050205258508,1.4917305654026225,2.2398145399942666,0.2234566234053535,2.8910272167949045,47.41265706907185,0.39219678065242,2.376147688263824,0.4700007771642248,0.2957129670393459,-0.1771093309972689,0.1502469571972851,5.0,41.9,16.5,0.5013552963363356,25.7,83.92375, QC,9.391489361702128,18.011702127659575,4.44468085106383,2.521276595744681
76523,2022-06-26,159,2023-04-01,2022,4,1,False,279,0.987311216860908,1.4246545693085204,2.293995085906107,0.2270817101722706,2.987890515224912,45.39223088455772,0.5863440422933572,2.341267962756319,1.0891215839816606,0.1753671291283716,0.0002935934502007,0.515704118546648,6.0,41.9,24.0,0.4842368600261976,25.7,83.92375, QC,9.914367816091954,19.84367816091954,4.15632183908046,2.683908045977012
72101,2022-06-14,159,2023-04-01,2022,4,1,False,291,1.191264162702288,1.6090781008742412,2.5108929605403376,0.2253250187869489,3.0144222816224886,47.83506003485599,0.3368312602108266,3.3411709926505573,0.8592469291411206,0.2235974133201817,-0.2583527807323806,0.6747305486229584,6.0,66.9,27.4,0.4776029996931793,27.2,91.22458333333331, QC,12.315822784810129,20.37721518987341,4.998101265822785,3.2911392405063293
65910,2022-05-31,159,2023-04-01,2022,4,1,False,305,0.8955771384229232,1.3732618324687462,2.327261093712756,0.2243117614216628,2.9320491702260427,47.72252692910302,0.2963030038249923,2.8160253576140617,0.4692763223802212,0.167357324696827,-0.4641392933831908,0.2481441027347991,4.0,52.0,19.9,0.4730846732009756,25.0,83.98166666666667, QC,10.24972972972973,18.765945945945944,3.948108108108108,2.4486486486486485
65908,2022-05-31,159,2023-04-01,2022,4,1,False,305,0.8955771384229232,1.3732618324687462,2.325994615142339,0.2230507740188667,2.9321931807494286,47.79891656874266,0.2963030038249925,2.8160253576140617,0.4798698211001026,0.3114172463177031,-0.4433206000859132,0.2363325031458142,4.0,52.0,19.9,0.4979133833663312,25.0,83.98166666666667, QC,10.236756756756757,18.768648648648647,3.948108108108108,2.4486486486486485
76519,2022-06-26,159,2023-03-24,2022,4,1,False,271,0.8642537203062495,1.315594409733423,2.1842161207849897,0.2387487627547937,2.996035734967605,46.44497377244214,0.4452188017250457,1.898993188863684,0.1537276601676808,0.3086478974899759,0.033204238506642,0.4451196308970708,4.0,26.5,15.8,0.4609721242980561,25.0,75.13208333333334, QC,8.88358208955224,20.00597014925373,3.726865671641791,2.373134328358209
76520,2022-06-26,159,2023-04-01,2022,4,1,False,279,0.8642537203062495,1.315594409733423,2.1842161207849897,0.2301749232532927,2.996035734967605,46.44497377244214,0.4452188017250457,1.898993188863684,0.1537276601676808,0.3707876012265604,0.033204238506642,0.4451196308970708,4.0,26.5,15.8,0.5045916353211176,25.0,75.13208333333334, QC,8.88358208955224,20.00597014925373,3.726865671641791,2.373134328358209
55973,2022-04-24,159,2023-02-15,2022,4,1,True,297,1.0138520345356543,1.483657679390166,2.261434707838621,0.1777786230163554,2.8311606888240783,51.75417152704136,0.3260384611106885,2.273496022271269,0.7438028717346903,0.5677252927033927,-0.6024118129688065,0.1326542873498653,5.0,41.9,21.7,0.4815178082313248,25.7,90.68833333333332, QC,9.596747967479676,16.965040650406504,4.408943089430894,2.756097560975609
82864,2022-08-31,159,2023-04-01,2022,4,1,False,213,9.999500033329732e-05,2.42481157523666,2.4069541172867166,0.4217814122821725,2.906906524313319,31.835833333333337,,,,,,,1.0,11.3,11.1,0.4217814122821725,18.3,31.835833333333337, QC,11.1,18.3,11.3,1.0
56414,2022-05-01,159,2023-02-24,2022,4,1,True,299,1.090639441496032,1.4840167010955938,2.0719499732707787,0.1924598397399411,2.9340657709505127,49.61185384161986,0.117659888985356,3.1442283518541565,1.0260132665230106,0.4065956827850487,-0.693457638836403,0.3429027080047203,5.0,59.8,21.7,0.4815178082313248,27.3,90.68833333333332, QC,7.940191387559809,18.80382775119617,4.410526315789474,2.976076555023924
69136,2022-06-05,159,2022-09-02,2022,4,1,True,89,0.9298744180867208,1.235764768749979,2.265554198618343,0.2163966562173386,2.953197639060348,48.21045825098815,0.5500022505931449,2.073118351372593,0.7430501685484359,0.400392592061789,-0.4525415739040062,0.5600130531213331,5.0,26.5,19.9,0.4724336638822793,25.0,83.17833333333333, QC,9.636363636363637,19.16704545454545,3.440909090909091,2.534090909090909
68015,2022-06-02,159,2023-04-01,2022,4,1,False,303,0.922230217916631,1.474338968935562,2.3170462377993104,0.2262775686158457,2.917808121438063,48.08094537346712,0.4502361242089527,2.24788797519201,0.5921989680380323,0.0941103029688346,-0.3571423005731064,0.2466100750308432,5.0,41.9,19.9,0.4823109538829918,25.7,83.92375, QC,10.145562130177517,18.50059171597633,4.368047337278107,2.514792899408284
67028,2022-06-01,159,2023-04-01,2022,4,1,False,304,0.9108514850809556,1.3978641935928058,2.3053235803495657,0.216548800583082,2.938328400468918,47.739975706818726,0.3475630033477535,2.339463612110253,0.533311672082281,0.2912894436970023,-0.3587732249199387,0.3059526124809713,5.0,38.6,19.9,0.4796531099562586,25.0,83.17833333333333, QC,10.027322404371583,18.884153005464483,4.046448087431694,2.4863387978142075
72097,2022-06-14,159,2023-04-01,2022,4,1,False,291,1.191264162702288,1.6090781008742412,2.5108929605403376,0.228888266788278,3.0144222816224886,47.83506003485599,0.3368312602108266,3.341170992650558,0.8592469291411206,0.1738889869066067,-0.2583527807323805,0.6747305486229583,6.0,66.9,27.4,0.5045916353211176,27.2,91.22458333333331, QC,12.315822784810129,20.37721518987341,4.998101265822785,3.2911392405063293
72100,2022-06-14,159,2023-04-01,2022,4,1,False,291,1.1988615590100506,1.5175881828042184,2.3129260558422,0.2353048161622933,3.0353275467284235,47.6469028087452,0.2895109820880482,3.4623900730701904,1.0559543152918116,0.1374235694369384,-0.2774765350356041,0.6758385804620438,6.0,66.9,27.4,0.5495979762972371,27.3,91.22458333333331, QC,10.103846153846154,20.807692307692307,4.561111111111111,3.3162393162393164
65117,2022-05-31,159,2023-04-01,2022,4,1,False,305,0.967622025539724,1.5627717541242283,2.2761673250498764,0.2276851030252,2.936626795134808,49.06755979320281,0.4345397349654952,4.006298947753768,0.5243405848459619,0.3386505944903078,-0.4051960126767837,0.2490910573307339,5.0,80.8,19.4,0.4842368600261976,25.7,89.8525, QC,9.739181286549709,18.85204678362573,4.771929824561403,2.631578947368421
77143,2022-06-28,159,2022-08-16,2022,4,1,True,49,0.9242985832756834,1.464204026244048,2.1842631621597355,0.2308199007224347,2.939590401683664,46.93273695652174,0.6698858948606433,2.647295213378841,0.6740359183235588,-0.0626317052548857,0.3115314030287044,0.3719214573340821,5.0,41.9,15.6,0.4815178082313248,25.7,83.92375, QC,8.884,18.908,4.324,2.52
61083,2022-05-25,159,2023-02-19,2022,4,1,True,270,1.089076490931835,1.45557719056497,2.393948533620467,0.1999768474348669,2.9670439566158717,51.15946403726708,0.5065218047469245,2.676670753871242,0.6805853048406102,0.5216865035903956,-0.2026364045730551,0.4146345493274782,6.0,44.8,22.5,0.5255727382238947,27.6,99.56958333333334, QC,10.95657142857143,19.43428571428572,4.286857142857143,2.9714285714285715
79589,2022-07-13,159,2023-03-03,2022,4,1,True,233,0.8587039910211695,1.6856764704198977,2.131571361082752,0.229156180112852,2.97082976393678,44.4340536231884,0.644850246438607,2.14857278845068,0.8913975473646805,0.2526999438037781,0.102291823406251,0.2773667243719588,5.0,41.9,15.6,0.4818592734188966,25.7,76.53, QC,8.427999999999999,19.508,5.396,2.36
